83,0,0,0,1,0,1,0,1,0,1,1,0
84,1,1,1,0,1,0,0,0,1,0,0,1
85,0,0,1,0,1,0,1,1,0,1,1,1
86,0,0,0,0,0,1,1,0,0,1,0,1
87,1,1,1,1,0,0,0,0,1,0,0,1
88,1,1,1,0,1,0,0,0,0,1,0,1
89,0,0,0,0,0,0,0,0,0,0,1,1
90,1,1,1,0,1,1,1,1,0,1,0,1
91,0,0,1,0,1,1,0,0,0,1,1,0
92,1,0,0,0,0,0,0,1,0,0,1,1
93,1,1,0,1,1,0,1,0,0,0,0,1
94,0,0,1,0,0,1,1,1,1,1,1,0
95,1,0,0,0,1,0,1,1,1,0,0,1
96,1,0,1,0,0,1,1,0,1,0,0,1
97,1,0,0,1,0,0,0,0,1,0,0,1
98,0,0,0,0,1,0,0,1,0,0,1,1
99,1,1,1,1,1,0,1,0,1,0,1,1
100,0,0,0,0,1,0,1,0,0,0,0,0
101,0,0,1,0,1,0,1,0,1,0,1,0
102,0,0,0,0,0,1,0,1,0,0,1,1
103,0,0,0,0,0,1,1,0,1,1,0,1
104,1,0,1,0,0,1,1,0,0,0,0,1
105,0,1,0,0,1,0,1,1,1,0,1,0
106,0,0,1,0,1,0,1,0,1,1,0,1
107,0,1,0,0,0,1,0,0,1,0,0,1
108,1,0,0,1,1,0,0,0,1,0,0,0
109,1,0,0,1,0,1,1,0,0,1,0,1
110,0,1,0,1,1,1,1,1,1,0,1,0
111,1,1,0,1,0,0,1,0,1,1,0,0
112,1,0,1,0,0,1,1,0,1,1,0,0
113,0,0,1,1,0,0,1,1,1,0,1,0
114,0,0,0,0,0,1,0,1,0,0,1,1
115,1,0,0,0,0,0,1,1,1,1,1,1
116,0,0,1,0,0,0,1,1,1,0,1,0
117,1,1,0,1,1,0,0,0,0,0,1,0
118,1,1,0,0,0,1,1,0,1,0,1,0
119,0,1,0,0,1,0,0,0,0,1,0,0
120,1,0,0,0,0,0,1,1,1,1,0,1
121,1,1,1,0,0,0,1,0,1,1,1,1
122,1,0,0,1,0,1,0,1,0,1,0,0
123,1,1,1,0,1,0,1,1,1,0,1,0
124,1,1,0,1,1,1,1,0,0,0,0,1
125,0,0,0,0,0,1,0,0,0,0,1,1
